4702	75949	North
4703	75969	North
4704	75980	North
4705	75990	West
4706	76001	West
4707	76011	North
4708	76022	West
4709	76033	East
4710	76044	North
4711	76055	East
4712	76070	South
4713	76086	West
4714	76096	North
4715	76107	South
4716	76118	South
4717	76129	West
4718	76140	East
4719	76151	South
4720	76171	South
4721	76182	East
4722	76193	North
4723	76213	East
4724	76223	South
4725	76243	East
4726	76253	East
4727	76264	East
4728	76275	West
4729	76286	South
4730	76301	West
4731	76316	East
4732	76326	South
4733	76341	North
4734	76351	North
4735	76372	South
4736	76382	South
4737	76392	South
4738	76412	South
4739	76423	South
4740	76433	South
4741	76443	West
4742	76454	West
4743	76464	South
4744	76484	East
4745	76495	East
4746	76505	East
4747	76515	North
4748	76526	North
4749	76537	West
4750	76553	South
4751	76564	North
4752	76574	West
4753	76585	West
4754	76596	West
4755	76607	West
4756	76627	East
4757	76637	East
4758	76647	South
4759	76658	South
4760	76669	South
4761	76680	West
4762	76691	West
4763	76701	West
4764	76711	West
4765	76721	West
4766	76731	North
4767	76742	North
4768	76752	West
4769	76768	South
4770	76779	South
4771	76790	East
4772	76801	West
4773	76811	West
4774	76821	West
4775	76831	West
4776	76842	North
4777	76853	North
4778	76863	North
4779	76874	East
4780	76890	South
4781	76906	South
4782	76917	South
4783	76928	West
4784	76939	East
4785	76949	East
4786	76959	South
4787	76970	East
4788	76985	East
4789	76995	East
4790	77005	East
4791	77015	North
4792	77035	West
4793	77045	South
4794	77056	South
4795	77066	South
4796	77077	West
4797	77088	East
4798	77099	South
4799	77110	North
4800	77120	West
4801	77131	West
4802	77141	West
4803	77397	East
4804	77408	East
4805	77419	East
4806	77430	East
4807	77440	East
4808	77450	East
4809	77460	East
4810	77471	East
4811	77482	East
4812	77493	South
4813	77514	South
4814	77525	South
4815	77535	East
4816	77546	West
4817	77557	West
4818	77567	West
4819	77578	West
4820	77588	West
4821	77598	West
4822	77609	West
4823	77620	West
4824	77630	West
4825	77641	West
4826	77651	West
4827	77662	West
4828	77672	West
4829	77683	South
4830	77694	North
4831	77705	North
4832	77715	North
4833	77726	North
4834	77737	North
4835	77747	North
4836	77757	North
4837	77767	North
4838	77777	North
4839	77788	West
4840	77799	East
4841	77810	East
4842	77821	East
4843	77831	East
4844	77841	South
4845	78013	South
4846	78014	Undo
4847	78014	South
4848	78024	South
4849	78035	East
4850	78046	East
4851	78057	East
4852	78067	North
4853	78083	North
4854	78094	East
4855	78105	West
4856	78115	West
4857	78126	North
4858	78137	North
4859	78147	North
4860	78157	West
4861	78172	West
4862	78182	West
4863	78192	West
4864	78202	North
4865	78213	South
4866	78224	West
4867	78235	East
4868	78245	East
4869	78256	East
4870	78267	East
4871	78278	South
4872	78289	East
4873	78304	West
4874	78315	South
4875	78326	South
4876	78337	South
4877	78347	West
4878	78362	North
4879	78378	East
4880	78389	West
4881	78399	West
4882	78410	West
4883	78421	South
4884	78432	North
4885	78443	North
4886	78453	North
4887	78464	East
4888	78475	East
4889	78485	East
4890	78496	East
4891	78507	West
4892	78518	West
4893	78528	North
4894	78539	North
4895	78569	East
4896	78579	East
4897	78590	North
4898	78600	North
4899	78610	West
4900	78620	West
4901	78631	North
4902	78642	West
4903	78653	East
4904	78663	North
4905	78674	East
4906	78690	West
4907	78701	North
4908	78712	South
4909	78722	South
4910	78732	West
4911	78743	East
4912	78753	North
4913	78772	East
4914	78782	North
4915	78793	East
4916	78804	West
4917	78834	West
4918	78844	West
4919	78854	West
4920	78865	South
4921	78876	North
4922	78887	West
4923	78898	West
4924	78908	West
4925	78918	North
4926	78929	North
4927	78940	North
4928	78950	West
4929	78961	East
4930	78971	North
4931	78982	East
4932	78997	East
4933	79008	North
4934	79019	South
4935	79029	South
4936	79039	South
4937	79049	South
4938	79060	South
4939	79071	East
4940	79082	South
4941	79098	South
4942	79108	West
4943	79124	West
4944	79145	East
4945	79156	South
4946	79176	South
4947	79187	South
4948	79197	East
4949	79208	West
4950	79218	West
4951	79229	West
4952	79240	West
4953	79250	West
4954	79260	South
4955	79271	North
4956	79281	North
4957	79292	East
4958	79303	East
4959	79314	West
4960	79324	West
4961	79335	North
4962	79346	North
4963	79376	East
4964	79387	East
4965	79397	North
4966	79408	North
4967	79419	West
4968	79430	West
4969	79440	North
4970	79451	West
4971	79462	East
4972	79473	North
4973	79484	East
4974	79500	West
4975	79511	North
4976	79522	South
4977	79532	South
4978	79543	West
4979	79554	East
4980	79564	North
4981	79583	East
4982	79593	North
4983	79604	East
4984	79615	West
4985	79644	West
4986	79655	West
4987	79666	South
4988	79677	North
4989	79688	East
4990	79699	East
4991	79709	North
4992	79720	South
4993	79731	South
4994	79742	South
4995	79753	South
4996	79764	West
4997	79775	South
4998	79794	West
4999	79805	North
5000	79821	North
5001	79832	South
5002	79843	South
5003	79853	West
5004	79863	West
5005	79873	West
5006	79883	West
5007	79894	South
5008	79905	East
5009	79916	East
5010	79927	South
5011	79938	North
5012	79949	North
5013	79959	North
5014	79970	North
5015	79981	East
5016	79992	West
5017	80003	South
5018	80014	South
5019	80024	East
5020	80035	South
5021	80046	East
5022	80056	East
5023	80066	East
5024	80077	North
5025	80087	North
5026	80097	East
5027	80116	North
5028	80127	North
5029	80137	North
5030	80148	North
5031	80159	North
5032	80169	East
5033	80180	North
5034	80191	South
5035	80201	South
5036	80211	East
5037	80222	South
5038	80238	West
5039	80259	West
5040	80269	West
5041	80279	North
5042	80290	South
5043	80301	North
5044	80312	West
5045	80323	East
5046	80333	East
5047	80344	North
5048	80355	South
5049	80366	South
5050	80376	East
5051	80387	South
5052	80407	West
5053	80418	West
5054	80428	West
5055	80438	West
5056	80449	South
5057	80766	West
5058	80777	West
5059	80787	West
5060	80797	West
5061	80807	West
5062	80817	West
5063	80828	West
5064	80839	West
5065	80850	West
5066	80860	West
5067	80870	West
5068	80881	South
5069	80892	South
5070	80903	South
5071	81059	West
5072	81060	Undo
5073	81060	West
5074	81071	West
5075	81082	West
5076	81092	West
5077	81103	West
5078	81114	South
5079	81125	North
5080	81135	North
5081	81146	North
5082	81156	North
5083	81166	West
5084	81177	North
5085	81192	East
5086	81208	North
5087	81219	North
5088	81229	North
5089	81239	North
5090	81250	West
5091	81261	East
5092	81272	East
5093	81283	South
5094	81294	South
5095	81304	West
5096	81315	South
5097	81326	South
5098	81336	South
5099	81347	South
5100	81358	South
5101	81369	South
5102	81379	East
5103	81389	East
5104	81399	East
5105	81409	East
5106	81429	North
5107	81440	West
5108	81451	North
5109	81462	South
5110	81472	West
5111	81493	South
5112	81503	West
5113	81514	East
5114	81525	South
5115	81536	East
5116	81556	East
5117	81572	North
5118	81592	North
5119	81607	North
5120	81617	West
5121	81637	South
5122	81648	West
5123	81668	South
5124	81679	South
5125	81689	West
5126	81705	East
5127	81715	East
5128	81725	East
5129	81736	South
5130	81752	North
5131	81762	East
5132	81778	North
5133	81793	South
5134	81803	East
5135	81819	West
5136	81830	West
5137	81840	West
5138	81850	West
5139	81861	West
5140	81871	South
5141	81887	North
5142	81897	North
5143	81907	North
5144	81918	North
5145	81929	North
5146	81939	North
5147	81950	North
5148	81961	West
5149	81976	East
5150	81987	East
5151	81997	East
5152	82007	East
5153	82018	East
5154	82029	North
5155	82045	East
5156	82061	East
5157	82092	North
5158	82103	South
5159	82113	East
5160	82124	West
5161	82135	West
5162	82146	West
5163	82157	North
5164	82168	North
5165	82178	East
5166	82189	East
5167	82200	East
5168	82210	East
5169	82220	West
5170	82231	West
5171	82241	West
5172	82252	West
5173	82262	West
5174	82273	West
5175	82283	North
5176	82294	South
5177	82305	South
5178	82316	South
5179	82326	South
5180	82337	South
5181	82348	West
5182	82359	East
5183	82370	East
5184	82381	East
5185	82391	South
5186	82648	South
5187	82649	Undo
5188	82649	South
5189	82660	South
5190	82670	South
5191	82681	South
5192	82692	South
5193	82703	South
5194	82713	South
5195	82723	West
5196	82734	West
5197	82744	West
5198	82755	North
5199	82793	West
5200	82804	West
5201	82815	West
5202	82826	South
5203	82837	North
5204	82848	North
5205	82858	East
5206	82869	East
5207	82879	South
5208	82890	South
5209	82901	East
5210	82911	East
5211	82922	South
5212	82961	East
5213	82971	North
5214	82981	North
5215	82992	East
5216	83003	East
5217	83013	East
5218	83024	East
5219	83034	East
5220	83044	East
5221	83055	South
5222	83065	South
5223	83076	South
5224	83087	South
5225	83098	East
5226	83108	East
5227	83118	East
5228	83129	East
5229	83140	East
5230	83151	East
5231	83162	East
5232	83172	East
5233	83182	East
5234	83192	North
5235	83203	North
5236	83213	East
5237	83223	East
5238	83234	East
5239	83245	East
5240	83256	East
5241	83267	North
5242	83277	North
5243	83298	West
5244	83309	West
5245	83320	West
5246	83330	West
5247	83340	West
5248	83351	West
5249	83361	West
5250	83371	West
5251	83382	West
5252	83392	North
5253	83402	North
5254	83422	North
5255	83432	North
5256	83443	West
5257	83453	West
5258	83464	North
5259	83475	West
5260	83486	East
5261	83497	North
5262	83508	East
5263	83524	South
5264	83540	West
5265	83550	North
5266	83561	South
5267	83571	South
5268	83581	West
5269	83592	East
5270	83602	South
5271	83622	South
5272	83633	East
5273	83644	North
5274	83664	East
5275	83675	South
5276	83694	East
5277	83705	East
5278	83716	East
5279	83727	West
5280	83737	North
5281	83752	South
5282	83763	West
5283	83779	East
5284	83789	East
5285	83799	East
5286	83809	East
5287	83820	East
5288	83831	East
5289	83841	East
5290	83851	South
5291	83871	South
5292	83887	South
5293	83898	South
5294	83909	East
5295	83924	West
5296	83935	West
5297	83945	West
5298	83955	West
5299	83965	North
5300	83981	South
5301	83991	West
5302	84006	West
5303	84017	West
5304	84028	West
5305	84039	West
5306	84049	West
5307	84060	West
5308	84070	West
5309	84081	West
5310	84091	West
5311	84102	West
5312	84112	West
5313	84123	North
5314	84138	South
5315	84149	South
5316	84160	South
5317	84170	South
5318	84180	South
5319	84191	South
5320	84201	South
5321	84212	East
5322	84223	West
5323	84234	West
5324	84245	South
5325	84256	North
5326	84267	East
5327	84295	East
5328	84306	East
5329	84316	East
5330	84327	East
5331	84338	East
5332	84348	East
5333	84359	East
5334	84370	East
5335	84381	South
5336	84402	South
5337	84422	South
5338	84433	South
5339	84444	East
5340	84455	North
5341	84466	South
5342	84476	East
5343	84487	West
5344	84497	West
5345	84508	North
5346	84519	South
5347	84530	East
5348	84541	West
5349	84551	South
5350	84562	South
5351	84572	East
5352	84583	North
5353	84755	East
5354	84756	Undo
5355	84756	East
5356	84767	South
5357	84778	West
5358	84793	West
5359	84803	West
5360	84814	North
5361	84829	South
5362	84840	West
5363	84851	East
5364	84862	North
5365	84873	North
5366	84883	East
5367	84894	East
5368	84904	North
5369	84915	North
5370	84925	East
5371	84936	East
5372	84946	East
5373	84956	South
5374	84966	East
5375	84977	East
5376	84987	East
5377	84997	East
5378	85007	West
5379	85046	North
5380	85057	East
5381	85068	East
5382	85088	East
5383	85098	West
5384	85109	West
5385	85119	South
5386	85134	West
5387	85149	North
5388	85164	East
5389	85180	West
5390	85209	West
5391	85220	South
5392	85231	North
5393	85241	East
5394	85252	West
5395	85262	West
5396	85282	North
5397	85293	South
5398	85303	South
5399	85313	South
5400	85323	East
5401	85334	West
5402	85345	West
5403	85356	South
5404	85367	North
5405	85377	North
5406	85388	North
5407	85398	North
5408	85408	West
5409	85419	East
5410	85430	East
5411	85440	East
5412	85450	East
5413	85461	North
5414	85472	South
5415	85482	South
5416	85493	South
5417	85504	South
5418	85514	West
5419	85525	East
5420	85536	North
5421	85547	South
5422	85558	South
5423	85568	West
5424	85579	North
5425	85590	North
5426	85601	East
5427	85611	South
5428	85622	North
5429	85632	East
5430	85643	West
5431	85653	South
5432	85664	North
5433	85674	West
5434	85690	West
5435	85701	South
5436	85712	South
5437	85722	South
5438	85732	West
5439	85743	West
5440	85754	South
5441	85764	West
5442	85774	South
5443	85784	West
5444	85794	West
5445	85805	West
5446	85815	South
5447	85826	West
5448	85836	West
5449	85847	West
5450	85857	North
5451	85868	North
5452	85878	East
5453	85889	East
5454	85900	West
5455	85911	West
5456	85921	East
5457	85932	East
5458	85942	East
5459	85953	South
5460	85964	South
5461	85974	West
5462	85985	East
5463	85995	East
5464	86006	East
5465	86017	South
5466	86028	North
5467	86038	West
5468	86049	East
5469	86059	East
5470	86069	North
5471	86080	North
5472	86091	North
5473	86101	North
5474	86111	West
5475	86127	South
5476	86143	South
5477	86154	South
5478	86164	West
5479	86180	West
5480	86190	South
5481	86201	West
5482	86211	South
5483	86222	West
5484	86232	West
5485	86243	West
5486	86254	South
5487	86265	West
5488	86275	West
5489	86285	West
5490	86295	North
5491	86306	North
5492	86317	East
5493	86327	East
5494	86338	West
5495	86349	West
5496	86360	East
5497	86370	East
5498	86380	East
5499	86391	South
5500	86402	South
5501	86412	West
5502	86423	East
5503	86433	East
5504	86443	East
5505	86454	South
5506	86465	North
5507	86475	North
5508	86486	North
5509	86497	East
5510	86508	East
5511	86519	South
5512	86530	North
5513	86541	North
5514	86552	North
5515	86563	North
5516	86574	North
5517	86584	North
5518	86594	East
5519	86605	West
5520	86615	North
5521	86626	West
5522	86641	West
5523	86651	South
5524	86667	East
5525	86683	East
5526	86694	East
5527	86705	North
5528	86716	South
5529	86726	South
5530	86737	South
5531	86748	South
5532	86758	South
5533	86769	South
5534	86780	East
5535	86791	East
5536	86801	South
5537	86812	South
5538	86822	West
5539	86838	West
5540	86849	South
5541	86859	West
5542	86869	South
5543	86880	West
5544	86890	West
5545	86901	West
5546	86911	South
5547	86922	West
5548	86932	West
5549	86943	West
5550	86953	North
5551	86963	North
5552	86974	East
5553	86984	East
5554	86995	West
5555	87006	West
5556	87016	West
5557	87027	South
5558	87038	East
5559	87049	East
5560	87059	North
5561	87098	North
5562	87109	North
5563	87119	North
5564	87130	North
5565	87141	East
5566	87152	West
5567	87162	West
5568	87172	West
5569	87182	North
5570	87193	South
5571	87204	South
5572	87214	West
5573	87225	West
5574	87235	North
5575	87554	West
5576	87565	East
5577	87575	South
5578	87586	North
5579	87596	North
5580	87606	East
5581	87617	East
5582	87628	East
5583	87638	East
5584	87648	North
5585	87659	South
5586	87669	South
5587	87680	South
5588	87691	East
5589	87702	South
5590	87741	East
5591	87752	East
5592	87762	South
5593	87773	South
5594	87784	South
5595	87795	South
5596	87806	East
5597	87817	West
5598	87827	West
5599	87837	West
5600	87847	West
5601	87857	West
5602	87867	West
5603	87878	West
5604	87888	West
5605	87899	West
5606	87910	West
5607	87920	West
5608	87930	West
5609	87941	West
5610	87952	West
5611	87962	West
5612	87973	West
5613	87984	West
5614	87994	West
5615	88004	West
5616	88014	North
5617	88152	South
5618	88153	Undo
5619	88153	South
5620	88163	West
5621	88174	East
5622	88185	South
5623	88196	East
5624	88211	North
5625	88227	North
5626	88238	North
5627	88248	West
5628	88259	East
5629	88270	East
5630	88280	East
5631	88291	West
5632	88302	South
5633	88313	South
5634	88324	South
5635	88335	South
5636	88345	East
5637	88360	North
5638	88376	East
5639	88387	West
5640	88398	South
5641	88409	North
5642	88419	North
5643	88430	North
5644	88440	East
5645	88451	East
5646	88462	West
5647	88472	North
5648	88502	East
5649	88512	East
5650	88523	North
5651	88534	North
5652	88544	West
5653	88554	West
5654	88564	North
5655	88575	West
5656	88586	East
5657	88597	North
5658	88608	East
5659	88623	West
5660	88634	North
5661	88645	South
5662	88655	South
5663	88666	West
5664	88677	East
5665	88687	North
5666	88708	East
5667	88718	West
5668	88757	North
5669	88768	South
5670	88778	South
5671	88789	West
5672	88800	East
5673	88810	North
5674	88821	North
5675	88841	West
5676	88852	East
5677	88863	East
5678	88873	South
5679	88884	North
5680	88895	North
5681	88905	North
5682	88915	North
5683	88926	East
5684	88937	West
5685	88947	South
5686	88958	North
5687	88968	East
5688	88979	West
5689	88990	North
5690	89001	South
5691	89012	South
5692	89023	South
5693	89033	West
5694	89044	East
5695	89055	North
5696	89066	South
5697	89077	West
5698	89088	West
5699	89109	West
5700	89120	East
5701	89131	North
5702	89142	North
5703	89153	West
5704	89182	South
5705	89192	North
5706	89203	East
5707	89233	South
5708	89243	South
5709	89253	East
5710	89264	West
5711	89275	West
5712	89285	West
5713	89295	West
5714	89306	South
5715	89335	East
5716	89345	East
5717	89355	South
5718	89365	West
5719	89375	South
5720	89385	South
5721	89396	South
5722	89407	West
5723	89418	West
5724	89428	West
5725	89438	West
5726	89448	West
5727	89459	South
5728	89470	West
5729	89481	East
5730	89492	South
5731	89503	East
5732	89518	North
5733	89534	East
5734	89545	North
5735	89556	North
5736	89566	East
5737	89577	East
5738	89588	East
5739	89599	East
5740	89609	East
5741	89620	East
5742	89630	North
5743	89646	North
5744	89657	North
5745	89668	West
5746	89678	West
5747	89689	West
5748	89699	West
5749	89710	West
5750	89721	West
5751	89731	West
5752	89742	South
5753	89753	South
5754	89763	South
5755	89773	North
5756	89784	North
5757	89794	North
5758	89805	North
5759	89815	South
5760	89825	South
5761	89835	West
5762	89864	North
5763	89874	East
5764	89885	East
5765	89895	East
5766	89906	East
5767	89916	North
5768	89927	South
5769	89937	South
5770	89948	West
5771	89959	East
5772	89969	East
5773	89980	East
5774	89991	North
5775	90001	North
5776	90011	East
5777	90032	North
5778	90042	West
5779	90053	East
5780	90063	East
5781	90074	North
5782	90387	West
5783	90398	East
5784	90408	East
5785	90419	East
5786	90430	East
5787	90441	East
5788	90452	East
5789	90462	East
5790	90472	South
5791	90483	South
5792	90494	South
5793	90504	South
5794	90514	South
5795	90524	South
5796	90534	South
5797	90544	South
5798	90555	South
5799	90566	South
5800	90577	West
5801	90588	East
5802	90598	North
5803	90727	West
5804	90728	Undo
5805	90728	West
5806	90739	East
5807	90750	East
5808	90760	East
5809	90770	East
5810	90780	East
5811	90790	South
5812	90801	North
5813	90812	North
5814	90822	North
5815	90832	North
5816	90843	North
5817	90854	North
5818	90864	East
5819	90880	North
5820	90895	North
5821	90906	West
5822	90922	West
5823	90932	West
5824	90942	West
5825	90953	East
5826	90963	East
5827	90974	East
5828	90984	East
5829	90994	East
5830	91004	North
5831	91015	South
5832	91025	South
5833	91035	East
5834	91050	East
5835	91060	South
5836	91075	South
5837	91085	West
5838	91101	West
5839	91112	West
5840	91122	West
5841	91133	South
5842	91143	South
5843	91154	West
5844	91164	West
5845	91175	West
5846	91185	West
5847	91195	North
5848	91215	West
5849	91226	North
5850	91237	North
5851	91248	North
5852	91258	East
5853	91268	East
5854	91278	North
5855	91289	East
5856	91300	West
5857	91311	North
5858	91322	West
5859	91337	West
5860	91347	North
5861	91358	South
5862	91368	West
5863	91379	South
5864	91395	South
5865	91405	South
5866	91416	West
5867	91427	East
5868	91438	East
5869	91448	West
5870	91458	South
5871	91477	East
5872	91487	East
5873	91498	East
5874	91508	East
5875	91518	South
5876	91529	North
5877	91540	North
5878	91551	West
5879	91562	West
5880	91572	South
5881	91582	South
5882	91593	West
5883	91604	West
5884	91615	West
5885	91626	North
5886	91646	West
5887	91657	North
5888	91667	North
5889	91678	North
5890	91689	East
5891	91700	East
5892	91710	North
5893	91721	South
5894	91731	South
5895	91741	East
5896	91752	West
5897	91762	West
5898	91773	South
5899	91784	North
5900	91794	North
5901	91805	South
5902	91815	South
5903	91825	South
5904	91835	East
5905	91846	East
5906	91857	South
5907	91877	West
5908	91888	West
5909	91898	South
5910	91909	North
5911	91920	North
5912	91931	North
5913	91942	North
5914	91952	North
5915	91963	West
5916	91974	East
5917	91984	East
5918	91994	East
5919	92004	East
5920	92014	East
5921	92024	East
5922	92035	East
5923	92045	East
5924	92056	East
5925	92067	East
5926	92077	North
5927	92088	South
5928	92098	South
5929	92109	West
5930	92120	East
5931	92131	North
5932	92170	North
5933	92181	North
5934	92192	West
5935	92203	West
5936	92241	East
5937	92252	East
5938	92263	East
5939	92274	East
5940	92285	East
5941	92295	East
5942	92305	East
5943	92316	East
5944	92327	East
5945	92337	North
5946	92353	South
5947	92364	South
5948	92374	South
5949	92385	South
5950	92396	East
5951	92412	West
5952	92422	North
5953	92437	South
5954	92457	East
5955	92473	West
5956	92484	West
5957	92495	South
5958	92511	North
5959	92522	North
5960	92532	North
5961	92542	North
5962	92552	North
5963	92562	West
5964	92578	East
5965	92589	East
5966	92600	East
5967	92611	South
5968	92626	North
5969	92637	North
5970	92648	West
5971	92663	East
5972	92674	North
5973	92690	South
5974	92701	South
5975	92711	South
5976	92721	South
5977	92732	North
5978	92743	North
5979	92754	North
5980	92765	North
5981	92776	West
5982	92791	East
5983	92802	North
5984	92817	South
5985	92828	South
5986	92838	South
5987	92848	South
5988	92859	South
5989	92870	South
5990	92881	West
5991	92896	East
5992	92906	North
5993	92921	South
5994	92932	South
5995	92942	South
5996	92952	East
5997	92968	West
5998	92978	West
5999	92988	West
6000	92999	West
6001	93010	North
6002	93026	North
6003	93037	North
6004	93047	North
6005	93067	West
6006	93083	East
6007	93093	East
6008	93113	West
6009	93123	North
6010	93138	South
6011	93149	East
6012	93164	East
6013	93174	East
6014	93184	South
6015	93199	North
6016	93210	East
6017	93225	West
6018	93236	North
6019	93251	South
6020	93271	South
6021	93281	South
6022	93291	West
6023	93307	East
6024	93317	East
6025	93327	South
6026	93343	North
6027	93353	North
6028	93364	North
6029	93375	North
6030	93385	North
6031	93396	West
6032	93411	East
6033	93422	North
6034	93437	South
6035	93448	South
6036	93459	North
6037	93469	North
6038	93480	West
6039	93495	East
6040	93506	North
6041	93522	South
6042	93532	South
6043	93542	West
6044	93558	East
6045	93569	North
6046	93585	South
6047	93595	East
6048	93611	West
6049	93622	West
6050	93632	West
6051	93642	West
6052	93652	West
6053	93663	North
6054	93679	North
6055	93698	East
6056	93714	West
6057	93725	North
6058	93740	South
6059	93751	South
6060	93762	East
6061	93778	East
6062	93788	East
6063	93798	East
6064	93808	East
6065	93818	East
6066	93828	East
6067	93838	South
6068	93854	North
6069	93865	East
6070	93881	East
6071	93892	East
6072	93903	North
6073	93918	South
6074	93928	South
6075	93938	East
6076	93954	West
6077	93965	North
6078	93980	South
6079	94000	East
6080	94015	West
6081	94026	South
6082	94042	North
6083	94052	North
6084	94062	North
6085	94082	East
6086	94097	West
6087	94108	West
6088	94119	North
6089	94134	North
6090	94145	North
6091	94164	North
6092	94175	North
6093	94185	West
6094	94200	East
6095	94211	East
6096	94222	North
6097	94237	South
6098	94247	West
6099	94263	West
6100	94273	West
6101	94284	North
6102	94299	South
6103	94310	South
6104	94320	South
6105	94330	East
6106	94346	East
6107	94357	North
6108	94372	South
6109	94383	South
6110	94404	East
6111	94419	West
6112	94430	South
6113	94445	North
6114	94456	North
6115	94467	North
6116	94488	South
6117	94499	South
6118	94509	West
6119	94525	East
6120	94536	North
6121	94551	North
6122	94571	North
6123	94582	East
6124	94597	East
6125	94608	South
6126	94623	North
6127	94634	North
6128	94645	West
6129	94660	West
6130	94670	South
6131	94686	North
6132	94696	North
6133	94707	East
6134	94722	West
6135	94732	West
6136	94743	West
6137	94753	North
6138	94768	South
6139	94779	South
6140	94788	South
6141	94809	South
6142	94819	South
6143	94829	West
6144	94844	East
6145	94855	East
6146	94866	South
6147	94881	North
6148	94892	North
6149	94911	West
6150	94926	East
6151	94937	East
6152	94947	East
6153	94967	West
6154	94977	West
6155	94987	West
6156	94998	West
6157	95008	North
6158	95019	North
6159	95030	East
6160	95046	North
6161	95057	South
6162	95067	West
6163	95078	East
6164	95088	East
6165	95098	East
6166	95109	East
6167	95120	North
6168	95131	North
6169	95141	East
6170	95152	West
6171	95163	West
6172	95174	South
6173	95185	West
6174	95196	North
6175	95212	West
6176	95223	South
6177	95234	East
6178	95245	North
6179	95261	South
6180	95271	East
6181	95282	West
6182	95293	West
6183	95303	West
6184	95313	South
6185	95324	North
6186	95334	East
6187	95345	North
6188	95365	North
6189	95376	North
6190	95386	North
6191	95397	West
6192	95408	East
6193	95419	East
6194	95430	East
6195	95441	East
6196	95452	North
6197	95463	South
6198	95473	West
6199	95484	East
6200	95495	East
6201	95505	East
6202	95515	East
6203	95526	East
6204	95536	North
6205	95547	East
6206	95567	South
6207	95577	South
6208	95588	South
6209	95598	South
6210	95608	West
6211	95619	East
6212	95629	East
6213	95639	North
6214	95952	East
6215	95963	West
6216	95974	West
6217	95984	North
6218	95995	South
6219	96006	South
6220	96017	South
6221	96028	South
6222	96038	South
6223	96049	South
6224	96059	West
6225	96080	North
6226	96090	East
6227	96101	West
6228	96111	South
6229	96122	South
6230	96132	West
6231	96153	West
6232	96164	West
6233	96175	West
6234	96186	West
6235	96317	East
6236	96318	Undo
6237	96318	East
6238	96328	East
6239	96338	East
6240	96348	South
6241	96359	East
6242	96378	East
6243	96389	East
6244	96399	South
6245	96410	East
6246	96431	East
6247	96442	East
6248	96452	East
6249	96462	East
6250	96472	North
6251	96488	North
6252	96498	West
6253	96509	West
6254	96519	West
6255	96529	South
6256	96540	West
6257	96560	West
6258	96571	West
6259	96590	West
6260	96601	North
6261	96611	North
6262	96622	North
6263	96633	West
6264	96644	West
6265	96655	West
6266	96665	South
6267	96676	South
6268	96686	West
6269	96697	South
6270	96708	North
6271	96718	West
6272	96729	North
6273	96744	North
6274	96755	West
6275	96766	East
6276	96777	East
6277	96787	North
6278	96798	East
6279	96813	West
6280	96824	West
6281	96834	North
6282	96845	South
6283	96856	South
6284	96866	West
6285	96877	East
6286	96887	North
6287	96906	East
6288	96916	West
6289	96927	West
6290	96947	West
6291	96957	West
6292	96968	West
6293	97006	West
6294	97017	West
6295	97027	West
6296	97037	South
6297	97048	North
6298	97058	East
6299	97069	West
6300	97089	North
6301	97100	South
6302	97111	South
6303	97121	South
6304	97131	West
6305	97142	East
6306	97152	East
6307	97162	East
6308	97173	South
6309	97184	North
6310	97195	North
6311	97206	North
6312	97217	North
6313	97228	East
6314	97239	West
6315	97250	West
6316	97261	East
6317	97272	East
6318	97282	North
6319	97293	South
6320	97304	South
6321	97315	East
6322	97326	West
6323	97337	West
6324	97347	North
6325	97358	South
6326	97368	South
6327	97378	West
6328	97389	West
6329	97400	West
6330	97411	West
6331	97421	West
6332	97441	West
6333	97451	West
6334	97471	South
6335	97482	North
6336	97493	North
6337	97503	West
6338	97514	East
6339	97525	East
6340	97555	West
6341	97566	West
6342	97577	North
6343	97588	South
6344	97598	South
6345	97609	West
6346	97620	East
6347	97640	East
6348	97651	East
6349	97672	East
6350	97682	South
6351	97693	North
6352	97704	North
6353	97715	West
6354	97726	North
6355	97737	East
6356	97752	North
6357	97763	West
6358	97774	South
6359	97785	East
6360	97801	West
6361	97811	North
6362	97822	North
6363	97833	North
6364	97843	East
6365	97859	East
6366	97869	South
6367	97885	South
6368	97895	South
6369	97905	South
6370	97916	South
6371	97926	East
6372	97937	East
6373	97948	East
6374	97958	East
6375	97969	East
6376	97980	West
6377	97990	West
6378	98000	West
6379	98011	West
6380	98021	West
6381	98031	North
6382	98042	West
6383	98062	North
6384	98073	North
6385	98083	North
6386	98094	East
6387	98105	West
6388	98115	North
6389	98126	South
6390	98137	South
6391	98148	South
6392	98158	West
6393	98178	West
6394	98189	West
6395	98199	West
6396	98210	West
6397	98522	North
6398	98533	South
6399	98544	East
6400	98555	West
6401	98565	West
6402	98575	West
6403	98585	West
6404	98596	West
6405	98607	West
6406	98617	North
6407	98628	South
6408	98639	South
6409	98649	South
6410	98659	South
6411	98670	East
6412	98689	South
6413	98700	South
6414	98711	West
6415	98840	West
6416	98841	Undo
6417	98841	West
6418	98851	East
6419	98861	East
6420	98891	East
6421	98902	East
6422	98912	East
6423	98923	East
6424	98933	East
6425	98944	East
6426	98955	South
6427	98966	North
6428	98976	West
6429	98996	South
6430	99006	South
6431	99017	West
6432	99028	East
6433	99039	South
6434	99050	East
6435	99065	West
6436	99075	South
6437	99086	North
6438	99096	North
6439	99106	East
6440	99127	East
6441	99138	East
6442	99149	West
6443	99159	West
6444	99169	West
6445	99179	West
6446	99190	West
6447	99201	North
6448	99212	North
6449	99223	West
